session_id,ts,ip,client
16,2015-07-22T22:02:18.673+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:02:28.392+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:02:48.363+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:03:28.436+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:03:38.681+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:16.614+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:26.862+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:28.993+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:36.824+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:46.665+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:48.486+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:54.419+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:56.244+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:04:57.968+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:05:06.535+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:05:58.726+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:06:18.929+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:07:25.846+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:08:06.917+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:08:16.119+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:08:36.323+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:08:46.164+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
16,2015-07-22T22:08:55.739+05:30,1.39.35.229,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
17,2015-07-22T10:48:08.184+05:30,1.39.35.242,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
18,2015-07-22T21:50:42.951+05:30,1.39.40.34,"Mozilla/5.0 (Linux; Android 4.4.4; en-gb; SAMSUNG GT-I9300I Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"
19,2015-07-22T22:14:48.624+05:30,1.39.60.10,"Mozilla/5.0 (Linux; U; Android 4.4.4; en-US; Che1-L04 Build/Che1-L04) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.5.2.582 U3/0.8.0 Mobile Safari/534.30"
20,2015-07-22T23:18:45.702+05:30,1.39.60.67,"Mozilla/5.0 (Linux; Android 4.2.2; C2104 Build/15.3.A.1.17) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.108 Mobile Safari/537.36"
20,2015-07-22T23:19:04.658+05:30,1.39.60.67,"Mozilla/5.0 (Linux; Android 4.2.2; C2104 Build/15.3.A.1.17) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.108 Mobile Safari/537.36"
20,2015-07-22T23:23:39.234+05:30,1.39.60.67,"Mozilla/5.0 (Linux; Android 4.2.2; C2104 Build/15.3.A.1.17) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.108 Mobile Safari/537.36"
21,2015-07-22T22:19:39.706+05:30,1.39.61.62,"Mozilla/5.0 (Linux; Android 4.4.2; ASUS_T00J Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
21,2015-07-22T22:19:59.234+05:30,1.39.61.62,"Mozilla/5.0 (Linux; Android 4.4.2; ASUS_T00J Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
21,2015-07-22T22:24:49.275+05:30,1.39.61.62,"Mozilla/5.0 (Linux; Android 4.4.2; ASUS_T00J Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
22,2015-07-22T16:09:33.394+05:30,1.39.61.73,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A065 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
23,2015-07-22T16:19:15.798+05:30,1.39.61.95,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-us; Micromax A91 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
24,2015-07-22T16:29:37.991+05:30,1.39.61.95,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-us; Micromax A91 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
25,2015-07-22T23:17:10.218+05:30,1.39.62.240,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-S5360 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
26,2015-07-22T23:26:36.432+05:30,1.39.62.240,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-S5360 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
27,2015-07-22T23:20:55.600+05:30,1.39.62.86,"Mozilla/5.0 (Linux; U; Android 5.0.2; en-US; XT1068 Build/LXB22.46-28) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.4.1.565 U3/0.8.0 Mobile Safari/534.30"
28,2015-07-22T10:41:34.737+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:45:51.074+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:46:15.761+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:46:19.226+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:46:54.234+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:48:35.430+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:51:46.988+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:51:55.254+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:52:06.518+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:53:32.925+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:53:56.983+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
28,2015-07-22T10:55:39.246+05:30,1.39.63.192,"Mozilla/5.0 (Linux; Android 4.2.2; SM-T111 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Safari/537.36 OPR/30.0.1856.92967"
29,2015-07-22T22:06:11.147+05:30,1.39.63.64,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
30,2015-07-22T23:36:12.125+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
30,2015-07-22T23:39:47.217+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
30,2015-07-22T23:43:47.148+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
30,2015-07-22T23:44:34.121+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
30,2015-07-22T23:45:23.121+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
30,2015-07-22T23:46:07.822+05:30,1.39.8.193,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/43.0.2357.61 Mobile/12H143 Safari/600.1.4"
31,2015-07-22T21:57:10.278+05:30,1.39.9.210,"Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SM-N750 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"
32,2015-07-22T22:06:44.102+05:30,1.39.9.210,"Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SM-N750 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"
32,2015-07-22T22:08:23.549+05:30,1.39.9.210,"Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SM-N750 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"
33,2015-07-22T22:04:24.834+05:30,1.39.96.212,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
33,2015-07-22T22:04:25.483+05:30,1.39.96.212,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
34,2015-07-22T22:13:06.166+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:14:42.776+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:14:51.931+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:15:03.254+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:15:23.025+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:15:33.373+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:15:52.688+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:16:01.754+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:16:02.745+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
34,2015-07-22T22:17:24.089+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:17:24.190+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:18:32.549+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:19:17.071+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:21:53.452+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:22:08.738+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:22:23.737+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:23:19.339+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:23:38.894+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:26:11.274+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:27:13.190+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
35,2015-07-22T22:29:02.501+05:30,1.39.96.42,"Mozilla/5.0 (Linux; Android 4.4.2; Micromax A108 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36"
36,2015-07-22T23:14:46.293+05:30,1.39.97.44,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
37,2015-07-22T23:22:26.328+05:30,1.39.97.44,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
37,2015-07-22T23:23:40.833+05:30,1.39.97.44,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
38,2015-07-22T10:42:14.171+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:43:51.711+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:43:54.237+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:44:48.382+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:44:56.994+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:49:33.039+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:53:39.324+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
38,2015-07-22T10:54:26.135+05:30,101.210.255.231,SAMSUNG-GT-S3770K/S3770KDDLF2 NetFront/4.1 Profile/MIDP-2.0 Configuration/CLDC-1.1
39,2015-07-22T21:45:20.771+05:30,101.212.72.139,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
39,2015-07-22T21:47:48.211+05:30,101.212.72.139,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
40,2015-07-22T21:54:28.035+05:30,101.212.72.139,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
40,2015-07-22T21:55:24.471+05:30,101.212.72.139,"Mozilla/5.0 (Linux; Android 4.0.4; GT-S7562 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
41,2015-07-22T10:54:02.154+05:30,101.216.252.51,"Mozilla/5.0 (Linux; Android 4.2.2; MTV SLATE Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.109 Safari/537.36"
42,2015-07-22T23:16:28.620+05:30,101.222.164.22,"Mozilla/5.0 (Linux; U; Android 5.0; en-US; Micromax A106 Build/LRX21M) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.5.2.582 U3/0.8.0 Mobile Safari/534.30"
42,2015-07-22T23:17:38.901+05:30,101.222.164.22,"Mozilla/5.0 (Linux; U; Android 5.0; en-US; Micromax A106 Build/LRX21M) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.5.2.582 U3/0.8.0 Mobile Safari/534.30"
43,2015-07-22T21:59:17.689+05:30,101.222.233.27,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
44,2015-07-22T22:14:29.786+05:30,101.222.238.202,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; SM-G7102 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.3.0.552 U3/0.8.0 Mobile Safari/534.30"
44,2015-07-22T22:16:24.031+05:30,101.222.238.202,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; SM-G7102 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.3.0.552 U3/0.8.0 Mobile Safari/534.30"
44,2015-07-22T22:19:07.911+05:30,101.222.238.202,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; SM-G7102 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.3.0.552 U3/0.8.0 Mobile Safari/534.30"
44,2015-07-22T22:21:42.367+05:30,101.222.238.202,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; SM-G7102 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.3.0.552 U3/0.8.0 Mobile Safari/534.30"
44,2015-07-22T22:26:42.227+05:30,101.222.238.202,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; SM-G7102 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.3.0.552 U3/0.8.0 Mobile Safari/534.30"
45,2015-07-22T21:53:46.639+05:30,101.57.125.153,"Mozilla/5.0 (Linux; Android 5.0.2; D6502 Build/23.1.A.1.28) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
46,2015-07-22T14:37:14.214+05:30,101.57.202.210,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.26 Safari/537.4"
47,2015-07-22T22:12:42.394+05:30,101.59.211.60,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.12 Safari/537.36"
47,2015-07-22T22:14:38.137+05:30,101.59.211.60,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.12 Safari/537.36"
48,2015-07-22T22:21:49.443+05:30,101.59.211.60,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.12 Safari/537.36"
48,2015-07-22T22:22:17.699+05:30,101.59.211.60,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.12 Safari/537.36"
